Term,Ses,Subject,Catalog,Sec,Class Nbr,Career,Course Name,Topic Name,School,Dept,Instr ID,Class Start Date,Class End Date,Mtg Start,Mtg End,M,T,W,Th,Fri,S,Su,Bldng/Room,Enrl Cap,Wait Cap,Class Stat,Min,Max,Component
2228,S,PHIL, 102,03,1140,UGRD,Philosophy Through Sci Fi,,COS,PHIL,47,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,W,,,,,BK 205,25,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,01,1141,UGRD,Introduction to Ethics,,COS,PHIL,743,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BK 107,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,02,1142,UGRD,Introduction to Ethics,,COS,PHIL,543,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BK 213,27,100,Active,3.00,3.00,LEC
2228,S,MATH, 101,01,1143,UGRD,Lrnng & Stdng Math Undrstnd II,,COS,MATH,273,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,DH 103,53,7,Active,3.00,3.00,LEC
2228,S,MATH, 101,02,1144,UGRD,Lrnng & Stdng Math Undrstnd II,,COS,MATH,503,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SC 019,35,7,Active,3.00,3.00,LEC
2228,S,MATH, 101,03,1145,UGRD,Lrnng & Stdng Math Undrstnd II,,COS,MATH,853,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,SC 129,35,7,Active,3.00,3.00,LEC
2228,S,MATH, 101,04,1146,UGRD,Lrnng & Stdng Math Undrstnd II,,COS,MATH,598,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,T,,Th,,,,SC 127,32,7,Active,3.00,3.00,LEC
2228,S,MATH, 101L,01,1147,UGRD,Lab Lrng & Stdyng Math Und II,,COS,MATH,273,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,DH 103,53,7,Active,1.00,1.00,LAB
2228,S,MATH, 101L,02,1148,UGRD,Lab Lrng & Stdyng Math Und II,,COS,MATH,503,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,SC 019,35,7,Active,1.00,1.00,LAB
2228,S,MATH, 101L,03,1149,UGRD,Lab Lrng & Stdyng Math Und II,,COS,MATH,853,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SC 129,35,7,Active,1.00,1.00,LAB
2228,S,MATH, 101L,04,1150,UGRD,Lab Lrng & Stdyng Math Und II,,COS,MATH,598,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,T,,Th,,,,SC 127,32,7,Active,1.00,1.00,LAB
2228,S,PHIL, 104,03,1152,UGRD,Introduction to Ethics,,COS,PHIL,743,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,BK 204,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,04,1153,UGRD,Introduction to Ethics,,COS,PHIL,543,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,AF 206B,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,05,1154,UGRD,Introduction to Ethics,,COS,PHIL,291,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,SC 111,25,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,06,1156,UGRD,Introduction to Ethics,,COS,PHIL,470,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,T,,,,,,BK 205,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,07,1157,UGRD,Introduction to Ethics,,COS,PHIL,470,8/29/22,12/17/22,1:00:00 PM,3:50:00 PM,,,,,F,,,BK 205,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,08,1159,UGRD,Introduction to Ethics,,COS,PHIL,638,8/29/22,12/17/22,1:00:00 PM,3:50:00 PM,,,,,F,,,BK 213,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,09,1160,UGRD,Introduction to Ethics,,COS,PHIL,957,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BK 210,25,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,10,1162,UGRD,Introduction to Ethics,,COS,PHIL,957,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,BK 213,25,100,Active,3.00,3.00,LEC
2228,S,PHIL, 104,11,1163,UGRD,Introduction to Ethics,,COS,PHIL,762,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,T,,Th,,,,BK 213,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 300,01,1164,UGRD,Symbolic Logic,,COS,PHIL,90,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,SH 103,27,100,Active,3.00,3.00,LEC
2228,S,PHIL, 306,01,1166,UGRD,Games and Decisions,,COS,PHIL,667,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,DT 201,16,100,Active,3.00,3.00,LEC
2228,S,PHIL, 309,01,1167,UGRD,"Religion, Knowledge, & Evil",,COS,PHIL,255,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,SC 327,24,100,Active,3.00,3.00,LEC
2228,S,PHIL, 310,01,1168,UGRD,From Socrates to Aquinas,,COS,PHIL,212,8/29/22,12/17/22,9:30:00 AM,10:45:00 AM,M,,W,,,,,WH 220,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 201,01,1169,UGRD,Critical Thinking,,CHBS,PSYC,962,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,CB 112,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 202,01,1170,UGRD,History/Systems of Psychology,,CHBS,PSYC,962,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,CB 112,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 202,02,1171,UGRD,History/Systems of Psychology,,CHBS,PSYC,962,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,CB 112,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 355,01,1172,UGRD,Div in Mar & Fam Relationships,,CHBS,PSYC,333,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,BK 210,25,100,Active,3.00,3.00,LEC
2228,S,MATH, 110,01,1174,UGRD,Single Variable Calculus I,,COS,MATH,966,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,SC 129,30,7,Active,3.00,3.00,LEC
2228,S,MATH, 110,02,1175,UGRD,Single Variable Calculus I,,COS,MATH,966,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,SC 129,30,7,Active,3.00,3.00,LEC
2228,S,MATH, 110,03,1176,UGRD,Single Variable Calculus I,,COS,MATH,966,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,SC 129,30,7,Active,3.00,3.00,LEC
2228,S,MATH, 110,04,1177,UGRD,Single Variable Calculus I,,COS,MATH,966,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,SC 129,30,7,Active,3.00,3.00,LEC
2228,S,MATH, 110,05,1178,UGRD,Single Variable Calculus I,,COS,MATH,366,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,SC 127,30,7,Active,3.00,3.00,LEC
2228,S,MATH, 110,06,1179,UGRD,Single Variable Calculus I,,COS,MATH,870,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,AF 208,90,7,Active,3.00,3.00,LEC
2228,S,MATH, 110,07,1180,UGRD,Single Variable Calculus I,,COS,MATH,870,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,SC 019,30,7,Active,3.00,3.00,LEC
2228,S,MATH, 110,08,1181,UGRD,Single Variable Calculus I,,COS,MATH,,8/29/22,12/17/22,,,,,,,,,,,16,0,Cancelled,3.00,3.00,LEC
2228,S,PHIL, 311,01,1182,UGRD,Descartes to Kierkegaard,,COS,PHIL,,8/29/22,12/17/22,,,,,,,,,,,25,100,Cancelled,3.00,3.00,LEC
2228,S,PSY, 498,01,1183,UGRD,Sen Sem Psychological Topics,,CHBS,PSYC,70,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,CB 112,22,100,Active,3.00,3.00,LEC
2228,S,PHIL, 314,01,1184,UGRD,Medical Ethics,,COS,PHIL,328,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,AF 206B,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 345,01,1185,UGRD,Sports Psychology,,CHBS,PSYC,70,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,CB 149,25,100,Active,3.00,3.00,LEC
2228,S,PSY, 481,02,1187,UGRD,Organizational Psychology,,CHBS,PSYC,,8/29/22,12/17/22,,,,,,,,,,,25,100,Cancelled,3.00,3.00,LEC
2228,S,FSN, 120,01,1189,UGRD,Introduction to Food Science,,COS,FOOD,347,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,,,W,,,,,SC 319,34,100,Active,3.00,3.00,LEC
2228,S,FSN, 120,02,1190,UGRD,Introduction to Food Science,,COS,FOOD,137,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,,T,,,,,,SC 319,35,100,Active,3.00,3.00,LEC
2228,S,FSN, 120,03,1191,UGRD,Introduction to Food Science,,COS,FOOD,790,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,,Th,,,,SC 019,35,100,Active,3.00,3.00,LEC
2228,S,FSN, 170,01,1192,UGRD,Nutrition and Human Physiology,,COS,FOOD,760,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,SC 205,33,100,Active,3.00,3.00,LEC
2228,S,FSN, 200,01,1193,UGRD,Nutrition for Life,,COS,FOOD,981,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,SC 205,34,100,Active,3.00,3.00,LEC
2228,S,FSN, 200,02,1194,UGRD,Nutrition for Life,,COS,FOOD,986,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,SC 003,35,100,Active,3.00,3.00,LEC
2228,S,FSN, 200,03,1195,UGRD,Nutrition for Life,,COS,FOOD,981,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SC 205,34,100,Active,3.00,3.00,LEC
2228,S,FSN, 200,04,1196,UGRD,Nutrition for Life,,COS,FOOD,986,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,SC 003,35,100,Active,3.00,3.00,LEC
2228,S,FSN, 200,05,1197,UGRD,Nutrition for Life,,COS,FOOD,388,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,T,,Th,,,,SC 019,35,100,Active,3.00,3.00,LEC
2228,S,MATH, 111,01,1198,UGRD,Single Variable Calculus II,,COS,MATH,865,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,SC 303,30,7,Active,3.00,3.00,LEC
2228,S,MATH, 111,02,1199,UGRD,Single Variable Calculus II,,COS,MATH,105,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SC 150,80,7,Active,3.00,3.00,LEC
2228,S,MATH, 111,03,1200,UGRD,Single Variable Calculus II,,COS,MATH,865,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,SC 205,30,7,Active,3.00,3.00,LEC
2228,S,FSN, 200,06,1201,UGRD,Nutrition for Life,,COS,FOOD,388,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,SC 019,35,100,Active,3.00,3.00,LEC
2228,S,MATH, 115,01,1202,UGRD,Acc Calc Pt I: Diff & Intgrt,,COS,MATH,678,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,M,,W,,F,,,SC 019,30,100,Active,4.00,4.00,LEC
2228,S,MATH, 115,02,1203,UGRD,Acc Calc Pt I: Diff & Intgrt,,COS,MATH,978,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,M,,W,,F,,,SC 019,30,100,Active,4.00,4.00,LEC
2228,S,FSN, 201,01,1204,UGRD,Intl Nutri:World Food Crisis,,COS,FOOD,205,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,M,,,,,,,SC 019,36,100,Active,3.00,3.00,LEC
2228,S,FSN, 201,02,1205,UGRD,Intl Nutri:World Food Crisis,,COS,FOOD,205,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,W,,,,,SC 019,36,100,Active,3.00,3.00,LEC
2228,S,FSN, 303,01,1206,UGRD,Adv Nutrition & Metabolism,,COS,FOOD,594,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,SC 109,35,100,Active,3.00,3.00,LEC
2228,S,MATH, 108,01,1207,UGRD,The Nature of Mathematics,,COS,MATH,42,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,SC 109,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 108,02,1208,UGRD,The Nature of Mathematics,,COS,MATH,42,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,SC 109,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 108,03,1209,UGRD,The Nature of Mathematics,,COS,MATH,447,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,BK 204,20,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,01,1211,UGRD,Computer Science I,,SENG,EECS,400,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,KC 130,26,100,Active,3.00,3.00,LEC
2228,S,PHIL, 314,02,1213,UGRD,Medical Ethics,,COS,PHIL,328,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,AF 206B,24,100,Active,3.00,3.00,LEC
2228,S,PHIL, 314,03,1215,UGRD,Medical Ethics,,COS,PHIL,,8/29/22,12/17/22,,,,,,,,,,,18,100,Cancelled,3.00,3.00,LEC
2228,S,MATH, 108,04,1216,UGRD,The Nature of Mathematics,,COS,MATH,447,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,BK 204,20,100,Active,3.00,3.00,LEC
2228,S,PHIL, 314,04,1218,UGRD,Medical Ethics,,COS,PHIL,291,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,SC 111,25,100,Active,3.00,3.00,LEC
2228,S,PHIL, 316,01,1220,UGRD,Business/Professional Ethics,,COS,PHIL,,8/29/22,12/17/22,,,,,,,,,,,27,100,Cancelled,3.00,3.00,LEC
2228,S,PHIL, 321,01,1222,UGRD,Philosophy of Science,,COS,PHIL,406,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,SC 127,25,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,02,1223,UGRD,Computer Science I,,SENG,EECS,415,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,KC N214,23,100,Active,3.00,3.00,LEC
2228,S,PHIL, 327,01,1224,UGRD,Global Justice,,COS,PHIL,,8/29/22,12/17/22,,,,,,,,,,,25,100,Cancelled,3.00,3.00,LEC
2228,S,PHIL, 329,01,1225,UGRD,Experimental Course,Aristotle Bootcamp,COS,PHIL,,8/29/22,12/17/22,,,,,,,,,,,30,100,Cancelled,3.00,3.00,LEC
2228,S,CPSC, 230,03,1227,UGRD,Computer Science I,,SENG,EECS,429,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,KC N214,23,100,Active,3.00,3.00,LEC
2228,S,PHIL, 331,01,1228,UGRD,Feminism and Freedom,,COS,PHIL,,8/29/22,12/17/22,,,,,,,,,,,30,100,Cancelled,3.00,3.00,LEC
2228,S,PHIL, 340,01,1229,UGRD,Philosophy of Mind,,COS,PHIL,406,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,T,,,,,,BK 213,25,100,Active,3.00,3.00,LEC
2228,S,PHIL, 365,01,1230,UGRD,Phil & Neuroscience Free Will,,COS,PHIL,5,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,M,,,,,,,AF 206A,13,100,Active,3.00,3.00,LEC
2228,S,PHIL, 365,01,1230,UGRD,Phil & Neuroscience Free Will,,COS,PHIL,328,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,M,,,,,,,AF 206A,13,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,04,1231,UGRD,Computer Science I,,SENG,EECS,829,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,LL B14,26,100,Active,3.00,3.00,LEC
2228,S,PHIL, 365,02,1232,UGRD,Phil & Neuroscience Free Will,,COS,PHIL,,8/29/22,12/17/22,,,,,,,,,,,35,0,Cancelled,3.00,3.00,LEC
2228,S,CPSC, 230,05,1234,UGRD,Computer Science I,,SENG,EECS,829,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,KC 156,26,100,Active,3.00,3.00,LEC
2228,S,PHIL, 398,01,1236,UGRD,Junior/Senior Seminar,,COS,PHIL,992,8/29/22,12/17/22,9:30:00 AM,10:45:00 AM,M,,W,,,,,WH 221,15,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,06,1237,UGRD,Computer Science I,,SENG,EECS,829,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,KC 156,26,100,Active,3.00,3.00,LEC
2228,S,FSN, 338,01,1238,UGRD,Nutrition and Human Perform,,COS,FOOD,760,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SC 205,33,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,07,1239,UGRD,Computer Science I,,SENG,EECS,874,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,M,,W,,,,,KC 153,26,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,08,1241,UGRD,Computer Science I,,SENG,EECS,373,8/29/22,12/17/22,7:00:00 PM,8:15:00 PM,M,,W,,,,,KC N214,24,100,Active,3.00,3.00,LEC
2228,S,FSN, 339,01,1242,UGRD,Life Cycle/Clinical Nutrition,,COS,FOOD,327,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,SC 109,28,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,09,1243,UGRD,Computer Science I,,SENG,EECS,429,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,LL B14,26,100,Active,3.00,3.00,LEC
2228,S,CPSC, 230,10,1244,UGRD,Computer Science I,,SENG,EECS,874,8/29/22,12/17/22,7:00:00 PM,8:15:00 PM,M,,W,,,,,SC 131,24,100,Active,3.00,3.00,LEC
2228,S,CPSC, 231,01,1245,UGRD,Computer Science II,,SENG,EECS,788,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,T,,Th,,,,KC 156,33,100,Active,3.00,3.00,LEC
2228,S,CPSC, 231,02,1247,UGRD,Computer Science II,,SENG,EECS,788,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,KC 156,33,100,Active,3.00,3.00,LEC
2228,S,CPSC, 231,03,1248,UGRD,Computer Science II,,SENG,EECS,829,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,T,,Th,,,,KC 130,33,100,Active,3.00,3.00,LEC
2228,S,MATH, 208,01,1249,UGRD,Foundations of Geometry,,COS,MATH,42,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,SC 131,15,100,Active,3.00,3.00,LEC
2228,S,MATH, 210,01,1250,UGRD,Multivariable Calculus,,COS,MATH,678,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,SC 003,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 210,02,1251,UGRD,Multivariable Calculus,,COS,MATH,678,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,SC 003,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 210,03,1252,UGRD,Multivariable Calculus,,COS,MATH,583,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SC 327,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 215,01,1257,UGRD,Intro Linear Alg & Diff Eqtns,,COS,MATH,42,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,SC 111,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 215,02,1258,UGRD,Intro Linear Alg & Diff Eqtns,,COS,MATH,544,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SC 303,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 215,03,1259,UGRD,Intro Linear Alg & Diff Eqtns,,COS,MATH,544,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,SC 303,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 250,01,1260,UGRD,Discrete Mathematics I,,COS,MATH,836,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,SC 003,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 250,02,1261,UGRD,Discrete Mathematics I,,COS,MATH,836,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SC 003,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 303,01,1262,UGRD,Biostatistics,,COS,MATH,707,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,LL B14,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 303,02,1263,UGRD,Biostatistics,,COS,MATH,707,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,LL B13,30,100,Active,3.00,3.00,LEC
2228,S,MATH, 303,03,1264,UGRD,Biostatistics,,COS,MATH,459,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,SC 127,30,100,Active,3.00,3.00,LEC
2228,S,LEAD, 101,01,1265,UGRD,Intro Leadership: Princ & Prac,,CES,LEAD,261,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,DH 103,30,100,Active,3.00,3.00,LEC
2228,S,LEAD, 101,02,1266,UGRD,Intro Leadership: Princ & Prac,,CES,LEAD,627,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,,T,,,,,,DH 101,30,100,Active,3.00,3.00,LEC
2228,S,LEAD, 101,03,1267,UGRD,Intro Leadership: Princ & Prac,,CES,LEAD,866,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,T,,Th,,,,LL B14,25,100,Active,3.00,3.00,LEC
2228,S,LEAD, 101,04,1268,UGRD,Intro Leadership: Princ & Prac,,CES,LEAD,193,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,AF 206B,32,100,Active,3.00,3.00,LEC
2228,S,LEAD, 101,05,1269,UGRD,Intro Leadership: Princ & Prac,,CES,LEAD,261,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,AF 207,31,100,Active,3.00,3.00,LEC
2228,S,CPSC, 236,01,1270,UGRD,Visual Programming,,SENG,EECS,632,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,T,,Th,,,,KC 153,28,100,Active,3.00,3.00,LEC
2228,S,CPSC, 236,02,1271,UGRD,Visual Programming,,SENG,EECS,632,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,,T,,Th,,,,KC 153,28,100,Active,3.00,3.00,LEC
2228,S,CPSC, 242,01,1272,UGRD,Intro to the Game Industry,,SENG,EECS,287,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,T,,,,,,KC 156,30,100,Active,3.00,3.00,LEC
2228,S,LEAD, 260,01,1273,UGRD,The Leader as Teacher & Coach,,CES,LEAD,52,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,M,,,,,,,DT 003,25,100,Active,3.00,3.00,LEC
2228,S,LEAD, 301,01,1274,UGRD,Theory & Practice of Leadershp,,CES,LEAD,922,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,W,,,,,DH 101,33,100,Active,3.00,3.00,LEC
2228,S,LEAD, 301,02,1275,UGRD,Theory & Practice of Leadershp,,CES,LEAD,888,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,SH 102,25,100,Active,3.00,3.00,LEC
2228,S,LEAD, 301,03,1276,UGRD,Theory & Practice of Leadershp,,CES,LEAD,265,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,SH 102,24,100,Active,3.00,3.00,LEC
2228,S,LEAD, 301,04,1277,UGRD,Theory & Practice of Leadershp,,CES,LEAD,379,8/29/22,12/17/22,4:00:00 PM,6:50:00 PM,,,,Th,,,,DH 101,25,100,Active,3.00,3.00,LEC
2228,S,CPSC, 245,01,1278,UGRD,Unity Programming,,SENG,EECS,560,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,F,,,KC 153,28,100,Active,3.00,3.00,LEC
2228,S,CPSC, 285,01,1279,UGRD,Social/Ethical Issues in Comp,,SENG,EECS,113,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,F,,,KC 130,25,100,Active,3.00,3.00,LEC
2228,S,CPSC, 285,02,1280,UGRD,Social/Ethical Issues in Comp,,SENG,EECS,113,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,KC 130,25,100,Active,3.00,3.00,LEC
2228,S,CPSC, 292,01,1281,UGRD,Intro Exploratory Data Analys,,SENG,EECS,43,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,KC N214,24,100,Active,3.00,3.00,LEC
2228,S,CPSC, 292,01,1281,UGRD,Intro Exploratory Data Analys,,SENG,EECS,293,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,KC N214,24,100,Active,3.00,3.00,LEC
2228,S,CPSC, 292,02,1282,UGRD,Intro Exploratory Data Analys,,SENG,EECS,43,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,KC N214,24,100,Active,3.00,3.00,LEC
2228,S,CPSC, 292,02,1282,UGRD,Intro Exploratory Data Analys,,SENG,EECS,293,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,F,,,KC N214,24,100,Active,3.00,3.00,LEC
2228,S,LEAD, 302,01,1283,UGRD,Dev Eff Teams: Undstnd Yrslf/O,,CES,LEAD,142,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,DH 101,45,100,Active,4.00,4.00,LEC
2228,S,LEAD, 302,02,1284,UGRD,Dev Eff Teams: Undstnd Yrslf/O,,CES,LEAD,142,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,AF 207,45,100,Active,4.00,4.00,LEC
2228,S,CPSC, 293,01,1285,UGRD,Math Fndatns of Machine Lrng,,SENG,EECS,105,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,,T,,Th,,,,LL B14,25,100,Active,3.00,3.00,LEC
2228,S,MATH, 310,01,1286,UGRD,History of Mathematics,,COS,MATH,300,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,KC 153,24,100,Active,3.00,3.00,LEC
2228,S,MATH, 310,01,1286,UGRD,History of Mathematics,,COS,MATH,511,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,KC 153,24,100,Active,3.00,3.00,LEC
2228,S,CPSC, 298,01,1287,UGRD,Computer Science Colloquium,Introduction to *nix,SENG,EECS,140,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,,,,,,KC 156,35,100,Active,1.00,1.00,LEC
